user_id,session_id,timestamp,session_length,messages_sent,feedback_rating,resources_clicked,recommendation_id,recommendation_type,click_through_rate,feedback_score,moderator_id,chat_sessions_moderated,avg_response_time,user_satisfaction_score,assigned_sessions
f160e933-2c24-44ed-9355-bfcd10bdea43,d85c10f7-5e60-4177-8be8-0624a1a3d338,2024-01-28 08:07:26.019943,15,58,1,1,,,,,5e26e3e5-d1f8-4803-9810-ecdbf634c080,441,7.48,2,20
94953823-3331-4ae2-8af0-b334ab944ef6,763f91d6-fb43-4075-a9a4-e980771090c3,2024-06-24 12:14:48.219998,54,14,1,2,,,,,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
70bc01d2-2cc2-49df-a15f-bb0403bc4a08,478df72f-16bd-4ed4-a3ac-bcd0693612db,2024-04-15 19:40:16.883767,31,30,2,4,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
65963bfa-97ad-4be9-8784-afb13b9f508f,14ccdf60-0b33-48c0-809c-3f07266249c1,2024-02-11 11:30:04.987973,84,5,3,2,fd7f0e25-b178-4e7e-a01d-d1f633391529,Video,0.34,3.0,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
7b976ca3-3047-422f-af4c-03cb17ff0a85,018e7a43-b5bd-474e-8aa4-7bee0dbe82cf,2024-12-12 23:09:31.517149,10,23,2,0,,,,,b86c6d0f-cb5f-418e-8f2e-b8cd87a85d1d,169,15.58,5,8
bb99c996-ba09-4f18-bf1f-ee1c1901b864,fe2d4947-2803-42ed-b2fc-55bb938c8965,2024-09-14 05:33:42.197308,33,37,2,3,5bc873e5-6996-41f2-981b-d8bbe5d22026,Blog,0.66,2.0,12b59496-51e9-4959-a163-93af46ba2280,254,12.44,4,11
bb99c996-ba09-4f18-bf1f-ee1c1901b864,fe2d4947-2803-42ed-b2fc-55bb938c8965,2024-09-14 05:33:42.197308,33,37,2,3,dc63838d-6f20-4547-bc1c-2bf87f1698c0,Video,0.88,5.0,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
2672a254-66ac-4e4a-9eec-5195ba1f73f2,58327f04-5cad-41e8-9122-4643df5ca4b0,2024-05-09 05:27:30.015568,41,25,5,2,,,,,956a2f33-2b12-469d-8c0d-717929260301,351,11.12,2,16
0d33254d-f641-4e7f-b3e1-f19cd74589c2,b69573eb-929c-4785-9ed3-ff3d9d0293f7,2024-06-19 18:13:19.309152,42,48,5,4,,,,,1292e923-678f-49ea-9222-82dbe6bc61c2,68,5.15,2,3
50e94c98-ba73-40bb-acb0-be83b5649f9a,512378db-1667-4f23-8cd7-4c9cd3e9005e,2024-09-08 05:13:51.949875,87,1,4,0,,,,,59c2aae8-034f-4328-a878-d940f8a503a9,430,28.97,1,19
b352790e-53cb-4a41-ac06-4794daba0884,1820e7a3-5d0a-4a7d-8368-fcdde07fc470,2024-09-11 03:04:49.850159,12,46,3,1,,,,,3a644330-7155-4f47-a6c4-d379a6618823,150,17.27,2,7
c989bc22-f63e-4398-b174-0fd4b9645d99,ef5ae781-90db-49b4-9b23-fc4eb87d81ce,2024-12-14 08:43:00.896940,139,19,3,1,,,,,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
229af5fe-126f-4358-88f2-ea7b1c7dd2d3,221b6ec9-7488-43d6-b2bc-22ad32f7b229,2024-05-10 10:27:35.682363,113,9,5,4,,,,,6ac9de86-006d-45bf-adde-238879f8860c,110,4.73,2,5
9cea806e-b316-4a41-a297-1b75c758d703,5bc2e60c-265f-4533-907e-e862ac5690e9,2024-05-14 12:16:03.266018,69,15,5,0,2c47eee7-6af3-47ab-91ac-a31f535bbc7b,Podcast,0.66,3.0,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
6a2db073-fb15-44c2-86ac-52043a6d3398,e5a929e3-305b-450a-83af-d98a4ba30c3d,2024-02-20 02:16:01.887399,108,63,5,3,,,,,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
08fa6003-eee0-4c81-aa03-fa318a0facf9,cde673e9-14b8-4d33-b253-da8a258fb7a6,2024-07-16 03:25:18.374805,21,24,2,2,,,,,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
e60a0dc5-1329-46c3-ae48-5edcf9b61548,e6d053da-782c-4e4c-8842-8abe9da3d225,2024-11-18 22:30:17.122276,75,6,3,0,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
bca113f3-282b-45b1-a436-c683d2b7b4c4,503f707d-b72e-4425-b4ac-4d6bd32297d4,2024-08-04 16:48:47.121241,93,12,2,1,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
3dab31c6-467d-4a48-982c-b13fa2300803,19b7bfe9-484b-4970-af82-53637647aa37,2024-11-27 01:47:58.090741,49,37,2,4,270432dd-a7cc-4cdb-a132-83b99b037b6e,Blog,0.85,4.0,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
eff42495-4c05-46ba-a0da-eaf4a03ca18d,c41dc643-959d-4be4-9290-08d00cfda523,2024-10-09 17:32:30.630992,8,37,2,4,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
9cca1920-d621-44c5-bdf2-c503780bfa1e,d2b01e1b-e76f-4071-b8a6-3fc0ae9810b5,2024-02-21 20:24:07.708436,48,55,1,2,10ef75f9-d478-49d8-95fd-9c0802f9111a,Blog,0.71,3.0,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
9cca1920-d621-44c5-bdf2-c503780bfa1e,d2b01e1b-e76f-4071-b8a6-3fc0ae9810b5,2024-02-21 20:24:07.708436,48,55,1,2,e5c6f4fc-7624-41fe-a06c-794a8fdac0d8,Blog,0.55,1.0,2b85b9a1-2d7a-4f6d-978f-2cb21e0447b0,274,14.83,4,12
160c8d81-f5d0-4943-a293-45db2581d54b,6f8ff948-cd43-4f33-90b5-ad18695c5421,2024-03-03 05:27:42.206725,74,6,2,4,,,,,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
67ebfb6c-c20b-4690-8a8f-2d170f56be34,00b7cf0e-aa68-4d99-82e6-ec066016a985,2024-08-18 03:51:39.799705,35,39,4,4,1594a313-7225-4f5f-bd96-a13bfa6a4ec8,Blog,0.36,5.0,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
67ebfb6c-c20b-4690-8a8f-2d170f56be34,00b7cf0e-aa68-4d99-82e6-ec066016a985,2024-08-18 03:51:39.799705,35,39,4,4,cbb34f8c-338f-4aef-905f-cbf701582b03,Podcast,0.68,3.0,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
ecf726fc-5054-453e-bf89-bc35b04e679b,90d23e40-cb77-4f66-967b-0ef6a1b4c1ce,2024-09-22 10:32:57.448781,23,46,4,0,fc4f9d79-7041-44e6-96be-9001a6975053,Podcast,0.27,5.0,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
de5d039b-2a7d-4d92-bb7a-b2e710e1e3e7,3f80bac7-5bc6-4205-ab6a-72c20451a7cb,2024-06-06 16:13:23.962075,65,24,3,3,7cb19bbc-0e74-47f2-9ae7-95fad58b9ee3,Blog,0.82,5.0,48fc97da-a3bd-4be3-af57-df285c9ba00d,251,18.93,2,11
b775583b-bc31-40c0-b6ad-0b3c2e21c00d,7fa2bd53-734c-4aa9-9faf-ac8997f13f24,2024-08-30 13:42:26.175901,112,11,2,2,,,,,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
3025c6e1-e49a-4d3c-9a79-3a3f1500e2f0,2fb6111e-2cd7-4f2d-80cf-b7d67226c652,2024-11-07 15:32:43.489104,58,13,2,0,,,,,6d5f5120-c4a9-4ca7-bc61-66c5007dd590,100,7.34,5,5
7f06eda8-d84a-446a-9488-93cabcebbf59,5881b5dd-6f75-4f54-aa32-7016800e3060,2024-06-02 21:30:20.675580,43,34,4,3,,,,,f4505ece-4bdf-4109-b1c6-018271834852,117,5.98,5,5
852061a1-65ee-44c4-9e31-4f4ace907205,07982522-4f58-4c74-9122-499b6236eb54,2024-04-07 03:55:41.669098,95,25,4,0,d195bdb9-fd93-4250-b908-6789d2901032,Podcast,0.21,4.0,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
60221a2c-95da-410f-8659-4b58fb3618b3,1c5ad1f0-645e-47fa-8e32-8da8efba3f79,2024-04-26 20:51:09.816177,78,7,5,0,,,,,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
47c850f3-1e6b-4242-997f-21d6dd741130,8e5f6ef2-9221-4d01-86b2-f816f4385272,2024-05-13 17:48:29.068435,94,4,5,4,c8f638b3-a639-421e-a6a0-52aed6eec44b,Video,0.45,5.0,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
47c850f3-1e6b-4242-997f-21d6dd741130,8e5f6ef2-9221-4d01-86b2-f816f4385272,2024-05-13 17:48:29.068435,94,4,5,4,47e9d9b6-3423-4b24-8d1d-8940753db110,Podcast,0.82,4.0,a9257d0d-7007-41bb-a336-5fe0d3a2f1c5,108,2.76,2,5
09a8ae73-3754-472f-a2e1-26157ce75478,49592956-0acf-4bb6-8b93-37daca81f9b8,2024-07-25 08:28:43.040167,23,8,3,3,74a92346-ab39-49d2-84e9-f7332186f388,Video,0.17,3.0,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
09a8ae73-3754-472f-a2e1-26157ce75478,49592956-0acf-4bb6-8b93-37daca81f9b8,2024-07-25 08:28:43.040167,23,8,3,3,a5ab469b-d331-49ae-ad11-36880019d2be,Podcast,0.34,3.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
3d28f034-dee7-48e0-94ff-c852fa8468e9,90391252-6509-4a40-b84e-84f785e12e45,2024-02-09 08:44:02.436813,51,26,1,2,,,,,973e01c9-bcaa-47c7-a2a1-e0c9c8078e8d,165,11.7,3,7
9cdb062b-2a7e-41ff-8283-10d2834734aa,3954ec6f-3350-4097-af00-d076a1386fdc,2024-12-02 19:15:37.202502,85,37,5,2,,,,,b427db6e-742a-412e-b454-6235fb059320,164,18.23,4,7
fcbb6618-e1db-4ad8-b61f-08fcc1b2ecf8,3781cdf9-2642-4971-adba-68d6b468f982,2025-01-04 06:13:15.107829,58,58,4,3,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
2c079f44-41c2-4aae-82d2-65e6bec17afb,c99872a2-62af-49ab-9512-2e54b5e2eabd,2024-06-09 08:14:38.286602,17,46,2,4,e4289300-f41f-4f1c-bbb5-e34835885227,Video,0.13,2.0,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
9b646c32-8c22-417d-b65d-ebd729db7607,2226e90c-2aa2-4b3b-b3d7-92988fdcd8b3,2024-01-27 22:25:10.837003,141,13,2,1,,,,,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
39fd8892-6753-459d-8deb-e50cc8ac9d53,daaef469-28d3-4a35-a9c5-7a0e8db2409d,2024-08-03 20:20:47.529577,96,43,4,0,,,,,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
0cfaab58-08cb-4b7c-a69a-919f9d97d9f7,0fc28400-a565-47a5-93c5-c903a72f5232,2024-09-11 15:22:19.968056,62,34,2,4,,,,,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
57a44bb6-a041-4a5b-bb01-b90fb14c235f,64ccd21d-302b-42c0-bb7e-5b89ae8f6adb,2024-01-27 17:03:39.386801,28,33,2,3,,,,,94576ad0-2dba-45c2-9eb1-d824c582bfd2,261,9.5,3,12
2f26d452-c6d7-466f-96d4-7d8f7a1d6a5f,6736b6f0-502a-4149-92ca-734018367a1f,2024-03-22 18:34:32.585474,96,61,6,0,,,,,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
01433c18-aee6-41ef-9367-73a29954612d,1bc8daf4-ad9b-44b0-9166-52773b9f6cc3,2024-06-03 08:43:10.602885,76,49,5,2,,,,,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
9b74531e-da37-4265-a240-919e0f5fd0e9,6d8987ec-fa3b-48ef-aa97-72574280f7d2,2024-05-14 17:16:07.613615,65,3,5,1,bdc36cc3-a34a-46d9-8dd4-2f7852e36fa8,Blog,0.76,4.0,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
34ffbb27-0c26-4797-ae20-cae7d3b082e0,4ffee109-3a3b-470d-b471-fa2961569509,2024-08-26 22:18:39.979256,109,6,5,2,,,,,6964bef5-9070-446c-b4e3-63e71f41712a,237,7.86,2,11
9a52370a-862b-407b-914e-0ea6a0bb2931,8aa6fd9b-f49d-467a-be01-22849e0f3ea9,2024-08-13 19:37:26.277046,43,5,3,3,,,,,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
fbc5eeb1-89a9-445e-8dac-e9c9750cb69d,bc213291-0ab0-4a11-bba0-058cd608cf1c,2024-05-19 03:56:38.676213,5,5,3,0,1eb43aca-d6ea-4497-ad2b-18f959f97b4e,Video,0.22,4.0,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
fbc5eeb1-89a9-445e-8dac-e9c9750cb69d,bc213291-0ab0-4a11-bba0-058cd608cf1c,2024-05-19 03:56:38.676213,5,5,3,0,11214ac6-d5fe-498b-bc6f-06b2be999b42,Video,0.32,5.0,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
65391381-8dcf-467d-b980-39383be7d9c8,d9f9e620-163e-4da3-ac6f-636152879c17,2024-11-02 06:07:11.092962,7,47,1,3,,,,,3bcb2fe1-26e3-491a-8745-5f2791663051,485,17.77,2,22
74a215c6-74ff-4dff-ab85-a4a47686bc71,11fc28d0-1b58-46cd-b664-9d86a0caca76,2024-06-29 21:55:05.662729,81,23,4,0,,,,,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
82f77363-7c53-4d36-806d-9fc64e4f2e58,be10e931-4262-4a57-a177-bfec9c09345c,2024-08-11 10:42:10.407462,96,49,5,4,,,,,d096685d-325c-4508-a467-9fedb8bdf08c,182,9.61,3,8
31d0e57b-2f73-49c5-8cda-9b1a7d4bf32e,b21b227f-5cf4-43a2-b7b7-79b981c08cb5,2024-11-14 05:29:34.936444,66,13,6,1,5390a776-8098-462a-b216-0dfdc6ea1b84,Video,0.3,2.0,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
31d0e57b-2f73-49c5-8cda-9b1a7d4bf32e,b21b227f-5cf4-43a2-b7b7-79b981c08cb5,2024-11-14 05:29:34.936444,66,13,6,1,551e0055-3987-4d0d-afef-8ba5de60016b,Video,0.79,1.0,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
57e91d7d-7076-4b76-9e57-73368e5e6ac3,e0412f7c-8d29-4995-a7c6-873300b65ef0,2024-07-31 01:37:05.834239,67,35,3,4,5aceae90-7ef3-4208-b307-cfbeeed14dcb,Video,0.69,1.0,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
57e91d7d-7076-4b76-9e57-73368e5e6ac3,e0412f7c-8d29-4995-a7c6-873300b65ef0,2024-07-31 01:37:05.834239,67,35,3,4,0e3fe99e-e48d-4e9b-a92d-4ded406238dc,Podcast,0.71,4.0,6d5f5120-c4a9-4ca7-bc61-66c5007dd590,100,7.34,5,5
57e91d7d-7076-4b76-9e57-73368e5e6ac3,e0412f7c-8d29-4995-a7c6-873300b65ef0,2024-07-31 01:37:05.834239,67,35,3,4,38a78bd3-bb15-4e60-a286-44d6ab8f1905,Blog,0.42,3.0,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
634cd82f-aaa2-4f8e-ba5e-ee00f683c70d,04b233bd-03a1-4418-b802-2f6e54b4cdd4,2024-11-21 01:39:06.796248,117,20,3,4,5ea43b4c-f073-4da7-b460-0207f8f2caa7,Video,0.99,2.0,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
e9278a41-a6f0-4a5f-85fc-eeb5112ccf0a,282e793d-cefd-4aeb-9a11-642ac3ebfac8,2024-10-17 23:45:15.818139,29,49,5,3,032f8b05-c0c7-43ae-9e8f-db751562d4f5,Podcast,0.12,5.0,d096685d-325c-4508-a467-9fedb8bdf08c,182,9.61,3,8
d3c0255b-4cd6-4cc8-82f1-e3973248e9de,1e0e237c-9fab-48ad-b6d9-70e1482b554d,2024-05-15 19:33:39.423748,60,42,5,1,faa1a77e-24a7-4620-871b-434a4e1ce352,Blog,0.31,4.0,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
a4294fea-73ad-44b2-bce6-cfe8dbc8fcc1,07af5fda-4fec-4abb-8b28-88ccbe21b873,2024-10-30 16:33:25.746738,37,35,4,0,,,,,e8c8944b-a38b-4814-b585-525bde0df37e,134,17.6,3,6
bec8cdeb-2366-4721-95cf-1dca0aa33a07,910cd758-8d90-4ad6-a949-39bf38886219,2024-09-23 10:40:40.964910,42,27,3,0,,,,,3a644330-7155-4f47-a6c4-d379a6618823,150,17.27,2,7
ae0a940d-ac33-40d4-87e7-0a61e8ca5606,643e8e9d-eda9-41b3-a12d-9acd0f7c4ec7,2024-07-01 21:29:05.429698,10,17,2,2,,,,,f23dc20f-15ca-4d77-aca1-56c416729085,110,2.03,4,5
baba247d-bd08-41c9-a093-aa8da24bc902,4840170f-9093-430e-be79-a7c059f3915f,2024-03-16 17:44:54.124918,62,24,3,0,db6799e3-5174-4543-bac1-d40ed04d53a4,Blog,0.35,4.0,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
e60b77a8-8382-4b1e-b1ad-f1f99a960aa8,e2f5f675-3119-475d-b6e8-9ed4f3374b53,2024-04-23 15:25:12.150392,48,3,5,3,564849f5-491d-4546-8a70-38627eb29344,Podcast,0.14,1.0,e7b0cf47-7021-4f5b-86b8-e18843844ab5,294,2.65,2,13
d4b2ed1d-1f4b-4e6d-9c8c-7e746a50dd06,9af2f4eb-bd41-4169-8642-98a696cc41f2,2024-08-28 15:10:41.619270,49,32,5,4,65fda9a4-897e-457e-a7c9-227967233ad3,Video,0.8,3.0,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
11d645a6-c86e-4c1d-912a-5f6f423b8f2a,324d4f87-e76c-4e71-8d06-e606d8ac0fd2,2024-03-07 22:11:23.041329,36,35,4,4,35c6bbe3-ae38-43e3-9f01-3087343a7d85,Blog,0.22,2.0,a2437979-fdd0-4b73-8fa9-8f05cfee0ebb,320,8.45,5,14
36535db9-fcbb-42c5-ab71-f3ef49ed73c0,7be6e946-34a8-454b-b4a4-e5d1466ac323,2024-12-09 00:48:55.003872,58,49,5,4,62f3cdf7-682e-47b9-9fb7-dd61975a0814,Podcast,0.6,1.0,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
36535db9-fcbb-42c5-ab71-f3ef49ed73c0,7be6e946-34a8-454b-b4a4-e5d1466ac323,2024-12-09 00:48:55.003872,58,49,5,4,e7fadb60-4ff8-4ebd-9319-8ef2f5c73f37,Blog,0.39,5.0,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
233328cd-7008-4330-ba3d-45abbd60bc80,d8298b4e-f81d-4d0d-a563-8f3816121445,2024-04-03 21:59:53.339319,65,13,5,1,05bb227f-504c-455c-b67f-41a6babfbd1f,Podcast,0.51,3.0,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
2d64f906-bd7e-4680-8a55-fb8d62cf3247,068a67c7-645b-49a4-a775-7dec644d9d20,2024-09-13 02:27:36.972684,51,47,1,0,5c2fa90a-12fa-43e5-8e9b-3f4286e50db8,Blog,0.64,4.0,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
6b1f9f64-e657-4ac0-8d98-674d70a8a30b,7d8ee9d4-bea2-4182-a6b6-2fddbb8ad037,2024-06-23 10:50:17.292275,25,25,3,3,b1804f29-4652-45e9-9161-4c6189bad533,Blog,0.45,2.0,076915e1-99b4-4968-8331-54350f1102b0,225,15.78,5,10
a6019798-09d0-4602-aefd-7742a83cc4b5,4ef3ad66-ddef-47e9-8833-424a26a84391,2024-09-22 05:11:46.562076,84,9,3,1,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
88e86d08-b8d4-4f47-9fb3-17231badf68d,d99433d0-af1e-4c15-acd6-933f555caf20,2024-12-11 21:46:34.968897,106,7,6,3,,,,,06069322-b9af-488c-8ee5-451195abfab3,283,16.18,2,13
e44f34fa-0668-4604-99dc-92a0281d0422,f1b945ee-f4ba-47e7-a961-d31690e745f7,2024-06-25 03:15:29.616600,79,14,5,3,,,,,06069322-b9af-488c-8ee5-451195abfab3,283,16.18,2,13
77169b4e-37e8-421c-b9cf-273d3c157c42,cac56633-e514-4aad-828c-577a595530a2,2024-04-18 17:54:36.591422,105,37,2,3,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
4524b41a-0cda-4975-8047-7c8627e7a3ca,e4988537-39d2-428c-a6ec-8216e4c439db,2024-11-22 06:55:08.631519,40,34,5,3,,,,,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
7408a55e-deed-4a5e-9530-61b181780992,a7069deb-28ca-482c-a365-a52a1052c8cb,2024-03-08 23:32:42.594064,103,11,3,4,abfca418-1218-4bba-966c-b9a44d2471e5,Blog,0.38,4.0,3cdba36a-03ce-4f77-8195-83a39fe1470a,163,18.53,3,7
6a8533c4-ad9b-45ea-9604-e532f5c9b325,84949e0d-2f33-4237-b898-43f1926abd12,2024-02-11 04:09:54.554891,27,53,2,3,,,,,d32e4b22-fdd1-4a8a-a667-7c4bc226b18f,427,7.08,4,19
44dba456-c12c-4f5a-a670-c2a3cf039c70,392d5316-551f-4cc0-b201-e12bd51e2a7d,2024-08-30 04:10:48.975839,24,3,1,0,,,,,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
742e42e3-2936-4ef4-b450-65390f06d578,b34c1746-f5c0-4e27-a62b-bae8db7d13cb,2024-02-17 06:51:44.585036,73,36,5,3,,,,,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
fa197fc1-9c83-4961-960f-50cc76ebc2a3,67a10c2a-d3e6-475f-951c-f762ba97a05e,2024-05-13 03:27:41.885545,22,29,5,4,,,,,a142fb7d-4100-4e2a-afbe-0a763ae38f09,138,19.73,3,6
2425d008-2e62-4903-b8d4-c81e9f7bb6cf,d8616d62-f94e-4e2b-b396-46c3360efb8a,2024-09-07 20:38:53.997506,51,9,4,3,,,,,1292e923-678f-49ea-9222-82dbe6bc61c2,68,5.15,2,3
7fa8b79f-275a-4a9d-a311-9f43c99ecad4,383757ea-a0fd-4709-8ad2-27aa8b48df83,2024-11-30 03:29:32.172893,109,3,2,2,39a1774c-a679-4074-ba7e-b955acce5cf0,Video,0.94,3.0,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
3119cca6-fdf8-416d-b0a1-d685179127da,b23d4bcc-4e23-49df-b98d-df5e19de3145,2024-02-27 03:45:36.644218,63,32,4,2,,,,,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
0186fea9-adb3-4db9-9e60-8aa59dab2cb0,7c2162b8-56a4-4c2b-a416-3c8e28280141,2024-04-16 06:30:21.811522,18,34,3,4,167d63d8-60fb-4fd9-bc68-1b101a961177,Blog,0.53,5.0,f747bcc4-f069-47da-a0c1-922e5e35c5c2,122,6.78,2,5
8c13bed6-8d2d-4d2f-a488-91e0b5834180,82b7420b-0278-46dc-bee7-0ebaa09c0848,2024-06-11 10:39:21.672177,19,12,2,0,,,,,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
2febf085-4002-4aa5-93d4-19e9617a8fec,06d43939-6f5e-40a4-9cba-86b62c3c2912,2024-10-09 17:09:11.247842,35,42,2,0,,,,,71676997-8081-4f64-8c62-aba1523e41f1,103,12.51,3,5
9cf11a04-f1e1-4f80-8dd3-514eaf4a1889,9d00d371-1094-44e9-89fc-d80bfd906e93,2024-07-22 21:19:14.073734,5,9,3,1,bfa2dffc-3e74-4471-90ed-a5b2dd0f92e7,Blog,0.33,1.0,77fc23ba-42ec-486f-8bb0-e9ef1499933a,250,3.41,2,11
190585db-2ae0-4b19-8e3e-7dd86e7bdc0b,c04cefa9-ec22-4070-b5a3-8eebd5ccb12a,2024-10-29 16:40:54.741331,58,15,2,4,,,,,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
bce4f694-39cb-4f0f-8b0d-339db36a638d,00681572-713b-457b-967e-40ad2801cc31,2024-12-13 19:39:52.307841,8,52,2,3,,,,,63dce952-3c4a-4065-8262-a2d47a3b306b,257,5.27,2,12
178f0292-0d34-4c65-b7e9-8f657abc8308,63cf933d-7145-468b-84c2-480033b86578,2024-07-03 09:36:12.314705,20,25,5,4,b6e9444f-e914-4778-bf99-e7f466cb0265,Podcast,0.23,5.0,71676997-8081-4f64-8c62-aba1523e41f1,103,12.51,3,5
178f0292-0d34-4c65-b7e9-8f657abc8308,63cf933d-7145-468b-84c2-480033b86578,2024-07-03 09:36:12.314705,20,25,5,4,4b4c502c-c03c-448b-acc9-b8d9957fc6aa,Blog,0.1,1.0,12b59496-51e9-4959-a163-93af46ba2280,254,12.44,4,11
075bd229-f48d-4266-ae87-20014295118e,27413e02-0d8e-4dd7-959f-46824d4becce,2024-12-06 07:07:07.767310,109,6,4,1,5b85be40-182e-41e4-a752-efd7b31c507f,Podcast,0.85,1.0,0b5b21c1-9399-4205-b595-3645105e6a87,345,11.3,5,16
3160da56-7f54-47cc-9a38-6854c86ea5c8,d5cc4a07-2833-4cf7-9159-1809a017ea09,2024-07-07 04:59:17.600420,61,11,4,4,,,,,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
1fe26800-ce77-4ca8-9c0d-6f4996e1e508,b215e5a7-d0a0-41e2-9324-505f28d31635,2025-01-02 11:35:26.972135,94,44,3,4,,,,,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
ad283b99-ac30-44af-9817-9785d6da6392,409dcbcd-6505-47df-a88f-dc9c16e94c3c,2024-08-21 10:49:49.827437,16,36,1,1,5ca98223-d948-4f1e-8db8-f051dcb13e40,Video,0.87,2.0,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
ad283b99-ac30-44af-9817-9785d6da6392,409dcbcd-6505-47df-a88f-dc9c16e94c3c,2024-08-21 10:49:49.827437,16,36,1,1,d17ca6e2-f579-4844-a611-dd250ad99fe2,Blog,0.21,5.0,63dce952-3c4a-4065-8262-a2d47a3b306b,257,5.27,2,12
c6b687b1-e9ef-45fd-a2d9-237349640a21,f22a2f62-3a1e-40e1-bdbf-37127a5d387d,2024-09-07 15:40:09.693260,78,15,5,0,,,,,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
30fde534-9223-460f-8c77-0527b702c006,5a587f67-4f38-49a5-a1fb-5440577646c4,2024-10-04 19:45:45.350149,100,38,2,3,,,,,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
3f4e73b2-abea-42da-9539-aa13df93a168,4ca3cbd9-c48b-41dc-9a02-ae8f520ce682,2024-03-14 15:08:03.703148,20,8,4,1,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
